competition,model_id,model_family,seed,params_json,cv_auc_mean,cv_auc_std,cv_auc_min,cv_auc_max,public_auc,private_auc,cv_private_gap,abs_cv_private_gap,public_private_gap,abs_public_private_gap,runtime_seconds
santander,716,catboost,498279,"{""iterations"": 700, ""learning_rate"": 0.07, ""depth"": 6, ""l2_leaf_reg"": 7.0, ""random_strength"": 1.0, ""bagging_temperature"": 1.0}",0.8928831570118667,0.0031721220608897,0.8868692460432689,0.8955613884441052,,,,,,,119.85134291648863
santander,717,catboost,521864,"{""iterations"": 700, ""learning_rate"": 0.05, ""depth"": 6, ""l2_leaf_reg"": 1.0, ""random_strength"": 5.0, ""bagging_temperature"": 2.0}",0.8890737141518729,0.0032558934554247,0.8828428659924391,0.8920207320444531,,,,,,,117.8129518032074
santander,718,catboost,184446,"{""iterations"": 500, ""learning_rate"": 0.07, ""depth"": 5, ""l2_leaf_reg"": 10.0, ""random_strength"": 5.0, ""bagging_temperature"": 2.0}",0.8864426280627598,0.0033140221686087,0.8801914966579001,0.8892853409439738,,,,,,,80.53415083885193
santander,719,catboost,16001,"{""iterations"": 500, ""learning_rate"": 0.03, ""depth"": 8, ""l2_leaf_reg"": 3.0, ""random_strength"": 1.0, ""bagging_temperature"": 0.0}",0.8777126245217278,0.0031928007759323,0.8716403599014377,0.8807781724449563,,,,,,,161.8392617702484
santander,720,catboost,761948,"{""iterations"": 900, ""learning_rate"": 0.01, ""depth"": 5, ""l2_leaf_reg"": 3.0, ""random_strength"": 5.0, ""bagging_temperature"": 0.5}",0.8516321630665056,0.0035593555035274,0.8447824247301571,0.8543713862861698,,,,,,,120.88350415229796
santander,721,catboost,281935,"{""iterations"": 500, ""learning_rate"": 0.03, ""depth"": 5, ""l2_leaf_reg"": 1.0, ""random_strength"": 5.0, ""bagging_temperature"": 0.5}",0.8656541146443046,0.0033614091543055,0.8596614965749352,0.868972293894618,,,,,,,74.87783193588257
santander,722,catboost,256676,"{""iterations"": 700, ""learning_rate"": 0.05, ""depth"": 4, ""l2_leaf_reg"": 1.0, ""random_strength"": 0.5, ""bagging_temperature"": 2.0}",0.882195236049878,0.0030873305364923,0.8763327954446777,0.8851764255690531,,,,,,,86.17738103866577
santander,723,catboost,625741,"{""iterations"": 900, ""learning_rate"": 0.05, ""depth"": 6, ""l2_leaf_reg"": 5.0, ""random_strength"": 2.0, ""bagging_temperature"": 0.5}",0.892323637897291,0.0030549206098404,0.8865298507462688,0.8951380534791302,,,,,,,155.08267211914062
santander,724,catboost,915138,"{""iterations"": 900, ""learning_rate"": 0.07, ""depth"": 8, ""l2_leaf_reg"": 3.0, ""random_strength"": 0.5, ""bagging_temperature"": 0.5}",0.8936131765855077,0.0030673918614425,0.8877824883365276,0.8960783807555284,,,,,,,278.860631942749
santander,725,catboost,745889,"{""iterations"": 900, ""learning_rate"": 0.02, ""depth"": 5, ""l2_leaf_reg"": 5.0, ""random_strength"": 5.0, ""bagging_temperature"": 0.0}",0.8711182663899842,0.0032706847194675,0.864963958694576,0.8740965129788197,,,,,,,134.37776827812195
santander,726,catboost,328071,"{""iterations"": 300, ""learning_rate"": 0.07, ""depth"": 6, ""l2_leaf_reg"": 1.0, ""random_strength"": 1.0, ""bagging_temperature"": 0.0}",0.8790026325888398,0.0033767283708227,0.872676832623984,0.8821179633532361,,,,,,,65.90788078308105
santander,727,catboost,475556,"{""iterations"": 900, ""learning_rate"": 0.03, ""depth"": 8, ""l2_leaf_reg"": 7.0, ""random_strength"": 5.0, ""bagging_temperature"": 0.5}",0.888893887338571,0.0028123843128385,0.8835062251278349,0.8915362321245357,,,,,,,293.4495439529419
santander,728,catboost,951279,"{""iterations"": 300, ""learning_rate"": 0.03, ""depth"": 7, ""l2_leaf_reg"": 3.0, ""random_strength"": 1.0, ""bagging_temperature"": 0.0}",0.85887886563191,0.0034684017489644,0.8525925610966844,0.8620913726418008,,,,,,,78.39666795730591
santander,729,catboost,4203,"{""iterations"": 700, ""learning_rate"": 0.07, ""depth"": 5, ""l2_leaf_reg"": 5.0, ""random_strength"": 5.0, ""bagging_temperature"": 2.0}",0.8917012371948921,0.0028816607893108,0.8861404553109936,0.893929974916966,,,,,,,109.09713912010191
santander,730,catboost,4004,"{""iterations"": 700, ""learning_rate"": 0.01, ""depth"": 5, ""l2_leaf_reg"": 3.0, ""random_strength"": 2.0, ""bagging_temperature"": 0.0}",0.8380826958335431,0.0041810481807834,0.8305062375725596,0.8427093052808918,,,,,,,102.4288170337677
santander,731,catboost,251867,"{""iterations"": 300, ""learning_rate"": 0.02, ""depth"": 7, ""l2_leaf_reg"": 3.0, ""random_strength"": 1.0, ""bagging_temperature"": 1.0}",0.8441619157708136,0.0032728438593834,0.8382020829703622,0.8470847933559028,,,,,,,72.51312303543091
santander,732,catboost,615024,"{""iterations"": 300, ""learning_rate"": 0.07, ""depth"": 8, ""l2_leaf_reg"": 7.0, ""random_strength"": 2.0, ""bagging_temperature"": 1.0}",0.8839388137417432,0.0030957919231126,0.878105829938689,0.8865206906531404,,,,,,,97.79140496253969
santander,733,catboost,440865,"{""iterations"": 500, ""learning_rate"": 0.02, ""depth"": 4, ""l2_leaf_reg"": 10.0, ""random_strength"": 1.0, ""bagging_temperature"": 0.5}",0.8411497066858835,0.0035341647183387,0.8346395662045525,0.8444673797626969,,,,,,,73.7997739315033
santander,734,catboost,964282,"{""iterations"": 700, ""learning_rate"": 0.05, ""depth"": 5, ""l2_leaf_reg"": 3.0, ""random_strength"": 2.0, ""bagging_temperature"": 0.5}",0.8864684208664032,0.0033640758504718,0.8800127420153264,0.8892659755696228,,,,,,,103.70525813102722
santander,735,catboost,147745,"{""iterations"": 900, ""learning_rate"": 0.03, ""depth"": 7, ""l2_leaf_reg"": 3.0, ""random_strength"": 2.0, ""bagging_temperature"": 2.0}",0.8874139135377958,0.0032058515024649,0.8812804584636573,0.8902848113518013,,,,,,,190.51521587371823
santander,736,catboost,885162,"{""iterations"": 300, ""learning_rate"": 0.05, ""depth"": 8, ""l2_leaf_reg"": 7.0, ""random_strength"": 0.5, ""bagging_temperature"": 0.0}",0.8765737320581737,0.0035225484120557,0.8697904723187843,0.8796746968533247,,,,,,,101.06912326812744
santander,737,catboost,202803,"{""iterations"": 300, ""learning_rate"": 0.05, ""depth"": 8, ""l2_leaf_reg"": 5.0, ""random_strength"": 2.0, ""bagging_temperature"": 2.0}",0.8770047502964365,0.0032664915914844,0.8707705013011652,0.8796061112649795,,,,,,,100.98703265190125
santander,738,catboost,415683,"{""iterations"": 500, ""learning_rate"": 0.03, ""depth"": 5, ""l2_leaf_reg"": 1.0, ""random_strength"": 2.0, ""bagging_temperature"": 2.0}",0.8653274154434513,0.0032871685695814,0.8591592551417454,0.8682868959640506,,,,,,,77.21172308921814
santander,739,catboost,73229,"{""iterations"": 300, ""learning_rate"": 0.02, ""depth"": 8, ""l2_leaf_reg"": 5.0, ""random_strength"": 2.0, ""bagging_temperature"": 1.0}",0.8499669181811298,0.0037730685580759,0.8430097843190938,0.8533126662831415,,,,,,,104.41198110580444
santander,740,catboost,276572,"{""iterations"": 700, ""learning_rate"": 0.01, ""depth"": 4, ""l2_leaf_reg"": 10.0, ""random_strength"": 2.0, ""bagging_temperature"": 0.0}",0.8279727257043458,0.0044399109255328,0.8198852043285518,0.8325340890186306,,,,,,,88.08560991287231
santander,741,catboost,438755,"{""iterations"": 300, ""learning_rate"": 0.05, ""depth"": 7, ""l2_leaf_reg"": 3.0, ""random_strength"": 1.0, ""bagging_temperature"": 0.0}",0.8743201061069709,0.0033660960810007,0.86779416563652,0.8772071162851914,,,,,,,75.00772714614868
santander,742,catboost,389334,"{""iterations"": 500, ""learning_rate"": 0.02, ""depth"": 6, ""l2_leaf_reg"": 10.0, ""random_strength"": 5.0, ""bagging_temperature"": 0.5}",0.8598288791161511,0.0027274513479309,0.8546347127619269,0.8624001172569615,,,,,,,97.97928714752196
santander,743,catboost,942846,"{""iterations"": 300, ""learning_rate"": 0.07, ""depth"": 5, ""l2_leaf_reg"": 5.0, ""random_strength"": 0.5, ""bagging_temperature"": 2.0}",0.8744535968321081,0.0033761332955032,0.8681183230595216,0.8778085921173222,,,,,,,52.395293951034546
santander,744,catboost,317655,"{""iterations"": 900, ""learning_rate"": 0.01, ""depth"": 6, ""l2_leaf_reg"": 1.0, ""random_strength"": 5.0, ""bagging_temperature"": 0.5}",0.857893345545671,0.0036617874872644,0.8510446032760045,0.8610550844996805,,,,,,,162.5847508907318
santander,745,catboost,674474,"{""iterations"": 900, ""learning_rate"": 0.03, ""depth"": 4, ""l2_leaf_reg"": 3.0, ""random_strength"": 0.5, ""bagging_temperature"": 2.0}",0.8756884998954858,0.0032502327447689,0.8694926769708988,0.8788211942247394,,,,,,,112.84369778633118
santander,746,catboost,908345,"{""iterations"": 500, ""learning_rate"": 0.07, ""depth"": 5, ""l2_leaf_reg"": 7.0, ""random_strength"": 1.0, ""bagging_temperature"": 0.0}",0.8862706601044478,0.0032275448259931,0.8801131847709756,0.8889858163025537,,,,,,,80.20368528366089
santander,747,catboost,250011,"{""iterations"": 500, ""learning_rate"": 0.02, ""depth"": 5, ""l2_leaf_reg"": 3.0, ""random_strength"": 0.5, ""bagging_temperature"": 2.0}",0.8496366131408589,0.0033820829312478,0.8435246848027789,0.8530868690830364,,,,,,,72.89372897148132
santander,748,catboost,379999,"{""iterations"": 300, ""learning_rate"": 0.03, ""depth"": 8, ""l2_leaf_reg"": 3.0, ""random_strength"": 5.0, ""bagging_temperature"": 1.0}",0.8633994032766715,0.0033370844564377,0.8568997563599458,0.8664598209780605,,,,,,,102.48406100273132
santander,749,catboost,739251,"{""iterations"": 500, ""learning_rate"": 0.01, ""depth"": 5, ""l2_leaf_reg"": 10.0, ""random_strength"": 5.0, ""bagging_temperature"": 2.0}",0.8321454943279367,0.0048884220913955,0.8237407183095086,0.8389303071326681,,,,,,,74.09684205055237
santander,750,catboost,878314,"{""iterations"": 500, ""learning_rate"": 0.02, ""depth"": 8, ""l2_leaf_reg"": 5.0, ""random_strength"": 1.0, ""bagging_temperature"": 0.5}",0.8671028253631607,0.0034096354508839,0.860564554935163,0.8700698031588773,,,,,,,148.54736471176147
santander,751,catboost,877279,"{""iterations"": 300, ""learning_rate"": 0.01, ""depth"": 7, ""l2_leaf_reg"": 1.0, ""random_strength"": 0.5, ""bagging_temperature"": 2.0}",0.816598372479549,0.0045263248353703,0.808449760646462,0.8220049702906774,,,,,,,69.47100901603699
santander,752,catboost,425713,"{""iterations"": 700, ""learning_rate"": 0.03, ""depth"": 4, ""l2_leaf_reg"": 1.0, ""random_strength"": 5.0, ""bagging_temperature"": 0.0}",0.868573569359152,0.0034860103235243,0.8619496666196533,0.8718707315316863,,,,,,,83.52721786499023
santander,753,catboost,594616,"{""iterations"": 500, ""learning_rate"": 0.02, ""depth"": 8, ""l2_leaf_reg"": 7.0, ""random_strength"": 2.0, ""bagging_temperature"": 0.5}",0.8675022596530164,0.0034104310981269,0.8609073310490352,0.870291863362454,,,,,,,159.63514685630798
santander,754,catboost,381410,"{""iterations"": 700, ""learning_rate"": 0.01, ""depth"": 5, ""l2_leaf_reg"": 7.0, ""random_strength"": 2.0, ""bagging_temperature"": 0.0}",0.8384136525105307,0.0036165164094001,0.8316920608187522,0.8416670712672378,,,,,,,106.8356590270996
santander,755,catboost,787826,"{""iterations"": 700, ""learning_rate"": 0.02, ""depth"": 7, ""l2_leaf_reg"": 10.0, ""random_strength"": 1.0, ""bagging_temperature"": 0.5}",0.8729140445087216,0.0033357831335203,0.8665519401325777,0.8759424320592081,,,,,,,148.22602128982544
santander,756,catboost,299412,"{""iterations"": 700, ""learning_rate"": 0.01, ""depth"": 6, ""l2_leaf_reg"": 1.0, ""random_strength"": 0.5, ""bagging_temperature"": 0.5}",0.8426405129563669,0.0033788153117942,0.8364597385501619,0.8461837344567945,,,,,,,114.649973154068
santander,757,catboost,745514,"{""iterations"": 900, ""learning_rate"": 0.01, ""depth"": 5, ""l2_leaf_reg"": 5.0, ""random_strength"": 2.0, ""bagging_temperature"": 2.0}",0.848241820336081,0.0039081738567307,0.8410539299057795,0.8516704623076944,,,,,,,125.4079179763794
santander,758,catboost,684306,"{""iterations"": 700, ""learning_rate"": 0.01, ""depth"": 4, ""l2_leaf_reg"": 1.0, ""random_strength"": 2.0, ""bagging_temperature"": 0.5}",0.8275815073994206,0.004004012522902,0.8200561257083122,0.8308726586633259,,,,,,,88.10857200622559
santander,759,catboost,240943,"{""iterations"": 700, ""learning_rate"": 0.07, ""depth"": 6, ""l2_leaf_reg"": 10.0, ""random_strength"": 2.0, ""bagging_temperature"": 1.0}",0.8929838802295744,0.0029113511383119,0.8874741357138709,0.8957092110321101,,,,,,,135.20834398269653
santander,760,catboost,867597,"{""iterations"": 300, ""learning_rate"": 0.05, ""depth"": 8, ""l2_leaf_reg"": 10.0, ""random_strength"": 2.0, ""bagging_temperature"": 2.0}",0.8769207676989919,0.0030522645187516,0.8709504105376399,0.8793906869608735,,,,,,,95.96511316299438
santander,761,catboost,888606,"{""iterations"": 900, ""learning_rate"": 0.07, ""depth"": 8, ""l2_leaf_reg"": 3.0, ""random_strength"": 2.0, ""bagging_temperature"": 0.5}",0.8938081884942395,0.0026628816748251,0.8888003700231473,0.8966581489439961,,,,,,,280.7164969444275
santander,762,catboost,801802,"{""iterations"": 900, ""learning_rate"": 0.07, ""depth"": 6, ""l2_leaf_reg"": 5.0, ""random_strength"": 0.5, ""bagging_temperature"": 1.0}",0.895085439211255,0.0027671088295525,0.8898803923683418,0.8978700508021316,,,,,,,147.50456595420837
santander,763,catboost,566405,"{""iterations"": 700, ""learning_rate"": 0.05, ""depth"": 8, ""l2_leaf_reg"": 1.0, ""random_strength"": 1.0, ""bagging_temperature"": 1.0}",0.890738035374072,0.0031431833149661,0.8847696481461508,0.8933754725538511,,,,,,,194.3772051334381
santander,764,catboost,819726,"{""iterations"": 900, ""learning_rate"": 0.05, ""depth"": 8, ""l2_leaf_reg"": 10.0, ""random_strength"": 2.0, ""bagging_temperature"": 0.0}",0.893811745619073,0.0029171138719516,0.8881764814061985,0.8961591233779842,,,,,,,269.86473202705383
santander,765,catboost,563542,"{""iterations"": 700, ""learning_rate"": 0.01, ""depth"": 7, ""l2_leaf_reg"": 5.0, ""random_strength"": 5.0, ""bagging_temperature"": 0.0}",0.8554907458055926,0.0038929648584107,0.8482119212165963,0.85932790867293,,,,,,,159.50980710983276
santander,766,catboost,906902,"{""iterations"": 500, ""learning_rate"": 0.03, ""depth"": 7, ""l2_leaf_reg"": 5.0, ""random_strength"": 5.0, ""bagging_temperature"": 0.0}",0.8749931501642727,0.0025670256119456,0.8701429691453791,0.8770738660631892,,,,,,,112.97337126731873
santander,767,catboost,729877,"{""iterations"": 900, ""learning_rate"": 0.02, ""depth"": 5, ""l2_leaf_reg"": 5.0, ""random_strength"": 2.0, ""bagging_temperature"": 2.0}",0.8708526809312749,0.0034633929072939,0.8643353756509282,0.8738726797136908,,,,,,,124.65569400787354
santander,768,catboost,795795,"{""iterations"": 900, ""learning_rate"": 0.03, ""depth"": 7, ""l2_leaf_reg"": 3.0, ""random_strength"": 1.0, ""bagging_temperature"": 0.0}",0.8869236067870571,0.003195626523041,0.880793240578652,0.8895173935768628,,,,,,,187.54318284988403
santander,769,catboost,27124,"{""iterations"": 900, ""learning_rate"": 0.07, ""depth"": 6, ""l2_leaf_reg"": 1.0, ""random_strength"": 0.5, ""bagging_temperature"": 0.0}",0.8944599438650108,0.0030237899000782,0.8885414436986827,0.8967197161693511,,,,,,,150.86327195167542
santander,770,catboost,717019,"{""iterations"": 300, ""learning_rate"": 0.02, ""depth"": 8, ""l2_leaf_reg"": 10.0, ""random_strength"": 5.0, ""bagging_temperature"": 0.5}",0.8519139993064068,0.0035964360367878,0.8453329102126942,0.8555854275039477,,,,,,,103.18259596824646
santander,771,catboost,579938,"{""iterations"": 300, ""learning_rate"": 0.07, ""depth"": 4, ""l2_leaf_reg"": 7.0, ""random_strength"": 2.0, ""bagging_temperature"": 2.0}",0.8681822199792583,0.0036115262188464,0.8612400269359153,0.8715151694026343,,,,,,,42.799405097961426
santander,772,catboost,450738,"{""iterations"": 300, ""learning_rate"": 0.05, ""depth"": 7, ""l2_leaf_reg"": 5.0, ""random_strength"": 1.0, ""bagging_temperature"": 0.5}",0.8740693793257295,0.0031935125584973,0.8678128534647496,0.8766682927448943,,,,,,,72.0205500125885
santander,773,catboost,481134,"{""iterations"": 500, ""learning_rate"": 0.02, ""depth"": 5, ""l2_leaf_reg"": 1.0, ""random_strength"": 5.0, ""bagging_temperature"": 0.0}",0.8551076875600379,0.0034917359604276,0.8487954958393138,0.8583989950904323,,,,,,,81.40920114517212
santander,774,catboost,165079,"{""iterations"": 300, ""learning_rate"": 0.07, ""depth"": 6, ""l2_leaf_reg"": 3.0, ""random_strength"": 1.0, ""bagging_temperature"": 0.0}",0.8788594429992784,0.0031597320837509,0.8728428521649673,0.8818754727058368,,,,,,,62.22654104232788
santander,775,catboost,313667,"{""iterations"": 300, ""learning_rate"": 0.07, ""depth"": 4, ""l2_leaf_reg"": 5.0, ""random_strength"": 5.0, ""bagging_temperature"": 2.0}",0.8683469061161727,0.0032447799612267,0.8623732850478015,0.8714667694699031,,,,,,,44.84205102920532
santander,776,catboost,512553,"{""iterations"": 300, ""learning_rate"": 0.02, ""depth"": 5, ""l2_leaf_reg"": 7.0, ""random_strength"": 1.0, ""bagging_temperature"": 1.0}",0.828728209817266,0.0041358153259243,0.8209697344295753,0.8325279413489353,,,,,,,52.22526001930237
santander,777,catboost,655694,"{""iterations"": 900, ""learning_rate"": 0.02, ""depth"": 8, ""l2_leaf_reg"": 5.0, ""random_strength"": 2.0, ""bagging_temperature"": 1.0}",0.8821036415549164,0.0030537608874037,0.8762737659672731,0.8846967759427978,,,,,,,269.6238920688629
santander,778,catboost,817816,"{""iterations"": 500, ""learning_rate"": 0.05, ""depth"": 5, ""l2_leaf_reg"": 5.0, ""random_strength"": 1.0, ""bagging_temperature"": 1.0}",0.8792333073342237,0.0033546066285179,0.872951411646603,0.8827743602120494,,,,,,,72.93764209747314
santander,779,catboost,618347,"{""iterations"": 300, ""learning_rate"": 0.07, ""depth"": 7, ""l2_leaf_reg"": 1.0, ""random_strength"": 5.0, ""bagging_temperature"": 1.0}",0.8810772376976214,0.0030385640169479,0.8752941518090482,0.8837583815333573,,,,,,,72.96863198280334
santander,780,catboost,84975,"{""iterations"": 500, ""learning_rate"": 0.07, ""depth"": 5, ""l2_leaf_reg"": 10.0, ""random_strength"": 1.0, ""bagging_temperature"": 0.0}",0.8863243668741874,0.0033070830713669,0.8800488593718456,0.8892816028895958,,,,,,,75.674729347229
santander,781,catboost,356451,"{""iterations"": 700, ""learning_rate"": 0.05, ""depth"": 8, ""l2_leaf_reg"": 1.0, ""random_strength"": 5.0, ""bagging_temperature"": 1.0}",0.8907893074541031,0.0028553962652872,0.8852711636370676,0.893084570200692,,,,,,,208.59063029289248
santander,782,catboost,127883,"{""iterations"": 900, ""learning_rate"": 0.02, ""depth"": 7, ""l2_leaf_reg"": 7.0, ""random_strength"": 0.5, ""bagging_temperature"": 0.0}",0.8788297023653046,0.0034772014093518,0.8721766445703667,0.8820422204666518,,,,,,,194.64042401313785
santander,783,catboost,686456,"{""iterations"": 500, ""learning_rate"": 0.01, ""depth"": 4, ""l2_leaf_reg"": 10.0, ""random_strength"": 0.5, ""bagging_temperature"": 0.0}",0.8089791209463216,0.0047058694193966,0.8003642294364752,0.8139075211649088,,,,,,,61.560829877853394
santander,784,catboost,562329,"{""iterations"": 300, ""learning_rate"": 0.05, ""depth"": 6, ""l2_leaf_reg"": 7.0, ""random_strength"": 1.0, ""bagging_temperature"": 2.0}",0.8701948901024709,0.0034843335669828,0.8636753973324041,0.8736183224732685,,,,,,,57.84591603279114
santander,785,catboost,644755,"{""iterations"": 500, ""learning_rate"": 0.01, ""depth"": 5, ""l2_leaf_reg"": 1.0, ""random_strength"": 0.5, ""bagging_temperature"": 0.5}",0.8194799020322616,0.0041797172929039,0.8118441768367722,0.8235682210398304,,,,,,,71.9877610206604
santander,786,catboost,206630,"{""iterations"": 300, ""learning_rate"": 0.02, ""depth"": 6, ""l2_leaf_reg"": 1.0, ""random_strength"": 1.0, ""bagging_temperature"": 0.0}",0.8372266024226349,0.0037624462233994,0.8303387315783505,0.8404995188393886,,,,,,,56.12419080734253
santander,787,catboost,50405,"{""iterations"": 300, ""learning_rate"": 0.03, ""depth"": 7, ""l2_leaf_reg"": 7.0, ""random_strength"": 2.0, ""bagging_temperature"": 1.0}",0.8600308531847288,0.0030050127745384,0.854301871686592,0.862327231551025,,,,,,,69.83383393287659
santander,788,catboost,935683,"{""iterations"": 500, ""learning_rate"": 0.05, ""depth"": 8, ""l2_leaf_reg"": 5.0, ""random_strength"": 5.0, ""bagging_temperature"": 0.0}",0.8867291786206455,0.0027829634549993,0.8815234002306422,0.8891414937541309,,,,,,,154.79041385650635
santander,789,catboost,878783,"{""iterations"": 700, ""learning_rate"": 0.02, ""depth"": 4, ""l2_leaf_reg"": 7.0, ""random_strength"": 1.0, ""bagging_temperature"": 0.5}",0.8543206397395988,0.0032635723032886,0.8482039565928005,0.8575884500818106,,,,,,,83.68633198738098
santander,790,catboost,390259,"{""iterations"": 900, ""learning_rate"": 0.03, ""depth"": 4, ""l2_leaf_reg"": 3.0, ""random_strength"": 0.5, ""bagging_temperature"": 1.0}",0.8756519048273936,0.0032994284994833,0.8694295338206135,0.8790502830905081,,,,,,,113.44635200500488
santander,791,catboost,800399,"{""iterations"": 900, ""learning_rate"": 0.05, ""depth"": 7, ""l2_leaf_reg"": 5.0, ""random_strength"": 2.0, ""bagging_temperature"": 0.0}",0.8932785156046457,0.0028979544110746,0.8877161925226564,0.8955967245484637,,,,,,,197.69691395759585
santander,792,catboost,538345,"{""iterations"": 700, ""learning_rate"": 0.01, ""depth"": 6, ""l2_leaf_reg"": 7.0, ""random_strength"": 1.0, ""bagging_temperature"": 1.0}",0.8434872794334858,0.0033077612633985,0.8373399193581841,0.8463578469737687,,,,,,,114.51392674446106
santander,793,catboost,286074,"{""iterations"": 500, ""learning_rate"": 0.01, ""depth"": 5, ""l2_leaf_reg"": 10.0, ""random_strength"": 5.0, ""bagging_temperature"": 1.0}",0.8310520842971394,0.003597603199673,0.825031740961673,0.8349284646020672,,,,,,,80.23752903938293
santander,794,catboost,624362,"{""iterations"": 700, ""learning_rate"": 0.03, ""depth"": 6, ""l2_leaf_reg"": 7.0, ""random_strength"": 5.0, ""bagging_temperature"": 0.5}",0.8792543689138149,0.0030303616543485,0.8733143966106102,0.8816520889328675,,,,,,,122.33505582809448
santander,795,catboost,565892,"{""iterations"": 500, ""learning_rate"": 0.02, ""depth"": 5, ""l2_leaf_reg"": 1.0, ""random_strength"": 1.0, ""bagging_temperature"": 1.0}",0.8507123451160442,0.0034625710859775,0.8444904714891356,0.854919635331298,,,,,,,72.93247199058533
santander,796,catboost,685592,"{""iterations"": 900, ""learning_rate"": 0.01, ""depth"": 7, ""l2_leaf_reg"": 7.0, ""random_strength"": 1.0, ""bagging_temperature"": 0.5}",0.859320485495551,0.0033709781463905,0.8530990268225299,0.862510790318622,,,,,,,200.74970173835752
santander,797,catboost,357102,"{""iterations"": 700, ""learning_rate"": 0.07, ""depth"": 7, ""l2_leaf_reg"": 5.0, ""random_strength"": 2.0, ""bagging_temperature"": 0.0}",0.8936100228674263,0.0029763923185169,0.8878223667653947,0.8959124126449466,,,,,,,154.99484300613403
santander,798,catboost,608129,"{""iterations"": 300, ""learning_rate"": 0.07, ""depth"": 8, ""l2_leaf_reg"": 5.0, ""random_strength"": 1.0, ""bagging_temperature"": 1.0}",0.8832211732684243,0.0032162114841664,0.8769855696503586,0.8858020840793895,,,,,,,98.30500721931458
santander,799,catboost,637582,"{""iterations"": 700, ""learning_rate"": 0.03, ""depth"": 5, ""l2_leaf_reg"": 1.0, ""random_strength"": 1.0, ""bagging_temperature"": 1.0}",0.8749290349678803,0.0032576034739158,0.8686351524755322,0.8778336737798479,,,,,,,99.52656888961792
santander,800,catboost,424017,"{""iterations"": 700, ""learning_rate"": 0.02, ""depth"": 8, ""l2_leaf_reg"": 3.0, ""random_strength"": 5.0, ""bagging_temperature"": 0.5}",0.8764797835994115,0.0029343432168359,0.870866470869665,0.8792660239657742,,,,,,,216.69737792015076
santander,801,catboost,443586,"{""iterations"": 700, ""learning_rate"": 0.02, ""depth"": 5, ""l2_leaf_reg"": 3.0, ""random_strength"": 5.0, ""bagging_temperature"": 0.0}",0.8644969147480766,0.0032858646730371,0.8582541572294171,0.8672187020493434,,,,,,,98.0309121608734
santander,802,catboost,437536,"{""iterations"": 700, ""learning_rate"": 0.05, ""depth"": 6, ""l2_leaf_reg"": 1.0, ""random_strength"": 0.5, ""bagging_temperature"": 0.5}",0.8885575734269724,0.0032869939509595,0.8823625065334806,0.8916050347796632,,,,,,,123.93292999267578
santander,803,catboost,810045,"{""iterations"": 300, ""learning_rate"": 0.07, ""depth"": 7, ""l2_leaf_reg"": 1.0, ""random_strength"": 1.0, ""bagging_temperature"": 0.0}",0.8815752002143531,0.0034570309185122,0.8749608405996697,0.8845083780652049,,,,,,,74.85174703598022
santander,804,catboost,949252,"{""iterations"": 700, ""learning_rate"": 0.02, ""depth"": 5, ""l2_leaf_reg"": 5.0, ""random_strength"": 0.5, ""bagging_temperature"": 0.5}",0.8620164540649442,0.0034918764265586,0.85547100517424,0.8655319930920109,,,,,,,98.83056306838988
santander,805,catboost,165410,"{""iterations"": 700, ""learning_rate"": 0.05, ""depth"": 6, ""l2_leaf_reg"": 1.0, ""random_strength"": 1.0, ""bagging_temperature"": 2.0}",0.8889174808322927,0.0030632343986486,0.8831198371676913,0.8916046267790874,,,,,,,121.7769968509674
santander,806,catboost,203690,"{""iterations"": 300, ""learning_rate"": 0.01, ""depth"": 8, ""l2_leaf_reg"": 1.0, ""random_strength"": 2.0, ""bagging_temperature"": 2.0}",0.8283898986530417,0.0044342813226794,0.8202431284378553,0.8330685213662883,,,,,,,103.42396521568298
santander,807,catboost,641812,"{""iterations"": 500, ""learning_rate"": 0.02, ""depth"": 4, ""l2_leaf_reg"": 1.0, ""random_strength"": 5.0, ""bagging_temperature"": 0.0}",0.8468231982535427,0.0040414955812999,0.8395663151723318,0.8511399110803546,,,,,,,64.91427040100098
santander,808,catboost,19980,"{""iterations"": 900, ""learning_rate"": 0.03, ""depth"": 5, ""l2_leaf_reg"": 7.0, ""random_strength"": 2.0, ""bagging_temperature"": 2.0}",0.8812752450677882,0.0032990898560215,0.8749789960702324,0.8841519153770292,,,,,,,128.89888191223145
santander,809,catboost,467599,"{""iterations"": 700, ""learning_rate"": 0.07, ""depth"": 6, ""l2_leaf_reg"": 3.0, ""random_strength"": 5.0, ""bagging_temperature"": 0.0}",0.8928410102112301,0.0031316311532176,0.8867353684606428,0.8953415731238196,,,,,,,127.20295667648315
santander,810,catboost,39320,"{""iterations"": 700, ""learning_rate"": 0.07, ""depth"": 4, ""l2_leaf_reg"": 10.0, ""random_strength"": 5.0, ""bagging_temperature"": 2.0}",0.8884171467709028,0.0032526767352346,0.8820698619188659,0.8908618386665891,,,,,,,84.89788293838501
santander,811,catboost,421563,"{""iterations"": 500, ""learning_rate"": 0.03, ""depth"": 4, ""l2_leaf_reg"": 10.0, ""random_strength"": 2.0, ""bagging_temperature"": 0.5}",0.8576075112795758,0.0031895096693742,0.8519870768447922,0.8606623540821381,,,,,,,63.14103603363037
