competition,model_id,model_family,seed,params_json,started_at,cv_auc_mean,cv_auc_std,cv_auc_min,cv_auc_max,submission_path,submitted_to_kaggle,kaggle_status,runtime_seconds,error,finished_at,public_auc,private_auc,cv_private_gap,abs_cv_private_gap,public_private_gap,abs_public_private_gap,public_gini,private_gini,cv_corrected,public_corrected,private_corrected,posterior_true_performance,posterior_uncertainty
santander,339,lightgbm,252970,"{""n_estimators"": 700, ""learning_rate"": 0.05, ""num_leaves"": 15, ""max_depth"": 3, ""min_child_samples"": 80, ""subsample"": 0.8, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.0, ""reg_lambda"": 2.0}",2026-05-10T07:43:17.602220,0.8800867048485879,0.0034803028097082,0.8734967049134538,0.883485719589129,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0339.csv,False,,64.60397791862488,,2026-05-10T07:44:22.206188,0.87949,0.87703,0.0030567048485878,0.0030567048485878,0.00246,0.00246,,,0.8796663072280714,0.8789243,0.87703,0.8777081142271973,0.0008904529966714295
santander,371,xgboost,359995,"{""n_estimators"": 1100, ""learning_rate"": 0.07, ""max_depth"": 4, ""min_child_weight"": 8.0, ""gamma"": 0.01, ""subsample"": 0.7, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.5, ""reg_lambda"": 0.5}",2026-05-10T08:35:54.844863,0.8937565295642159,0.0026526461558034,0.8886079953207834,0.8960674981125502,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0371.csv,False,,144.16986513137817,,2026-05-10T08:38:19.014715,0.89479,0.89164,0.0021165295642159,0.0021165295642159,0.0031499999999999,0.0031499999999999,,,0.8933361319436994,0.8942243,0.89164,0.8923131879574285,0.0008904529966714295
santander,385,xgboost,733795,"{""n_estimators"": 300, ""learning_rate"": 0.01, ""max_depth"": 4, ""min_child_weight"": 3.0, ""gamma"": 0.1, ""subsample"": 0.7, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0}",2026-05-10T09:02:02.624316,0.805392594200734,0.0048776270546742,0.797070480698232,0.811585980599545,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0385.csv,False,,47.27561092376709,,2026-05-10T09:02:49.899917,0.8029,0.79875,0.0066425942007339,0.0066425942007339,0.0041499999999999,0.0041499999999999,,,0.8049721965802175,0.8023343,0.79875,0.8001966645435075,0.0008904529966714295
santander,387,xgboost,45845,"{""n_estimators"": 300, ""learning_rate"": 0.07, ""max_depth"": 5, ""min_child_weight"": 5.0, ""gamma"": 0.1, ""subsample"": 0.9, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1}",2026-05-10T09:05:38.615699,0.878303369388895,0.0032528678437446,0.8723910395216801,0.8814725375607578,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0387.csv,False,,57.817665815353394,,2026-05-10T09:06:36.433355,0.87961,0.87643,0.0018733693888949,0.0018733693888949,0.0031799999999999,0.0031799999999999,,,0.8778829717683785,0.8790443,0.87643,0.8770761585094811,0.0008904529966714295
santander,412,xgboost,725993,"{""n_estimators"": 1100, ""learning_rate"": 0.07, ""max_depth"": 4, ""min_child_weight"": 8.0, ""gamma"": 0.05, ""subsample"": 0.6, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0}",2026-05-10T09:53:07.460853,0.8936174939746351,0.0024488105981458,0.8888098591257168,0.8955687050529884,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0412.csv,False,,143.18572211265564,,2026-05-10T09:55:30.646566,0.89388,0.89262,0.0009974939746351,0.0009974939746351,0.00126,0.00126,,,0.8931970963541186,0.8933143,0.89262,0.8928169539744019,0.0008904529966714295
santander,441,xgboost,120610,"{""n_estimators"": 700, ""learning_rate"": 0.02, ""max_depth"": 6, ""min_child_weight"": 3.0, ""gamma"": 0.05, ""subsample"": 0.8, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.5, ""reg_lambda"": 0.1}",2026-05-10T10:48:36.604893,0.8783128460502152,0.0038072851445252,0.8712924883641824,0.8819078430566173,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0441.csv,False,,128.88625717163086,,2026-05-10T10:50:45.491141,0.87853,0.87504,0.0032728460502151,0.0032728460502151,0.0034899999999999,0.0034899999999999,,,0.8778924484296987,0.8779643,0.87504,0.8759254585764332,0.0008904529966714295
santander,442,xgboost,721529,"{""n_estimators"": 1100, ""learning_rate"": 0.05, ""max_depth"": 5, ""min_child_weight"": 2.0, ""gamma"": 0.3, ""subsample"": 0.7, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.5, ""reg_lambda"": 5.0}",2026-05-10T10:50:45.503692,0.8930349058405124,0.0030115329727205,0.887348606467385,0.8955796026814233,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0442.csv,False,,169.0141520500183,,2026-05-10T10:53:34.517835,0.89357,0.8909,0.0021349058405123,0.0021349058405123,0.0026699999999999,0.0026699999999999,,,0.8926145082199959,0.8930043,0.8909,0.8914923500324252,0.0008904529966714295
santander,445,xgboost,858966,"{""n_estimators"": 500, ""learning_rate"": 0.03, ""max_depth"": 6, ""min_child_weight"": 5.0, ""gamma"": 0.0, ""subsample"": 0.8, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.0, ""reg_lambda"": 2.0}",2026-05-10T10:55:45.973311,0.8788325176805868,0.0035923821280295,0.871986572142069,0.8825069849871486,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0445.csv,False,,97.10449719429016,,2026-05-10T10:57:23.077799,0.87865,0.87489,0.0039425176805868,0.0039425176805868,0.00376,0.00376,,,0.8784121200600703,0.8780843,0.87489,0.8759110739230349,0.0008904529966714295
santander,455,xgboost,44865,"{""n_estimators"": 300, ""learning_rate"": 0.01, ""max_depth"": 5, ""min_child_weight"": 8.0, ""gamma"": 0.01, ""subsample"": 0.6, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.5, ""reg_lambda"": 2.0}",2026-05-10T11:15:15.485042,0.8180504122613474,0.0042902550621521,0.8103582732529682,0.8230072479089435,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0455.csv,False,,56.21327805519104,,2026-05-10T11:16:11.698310,0.81539,0.81233,0.0057204122613474,0.0057204122613474,0.0030599999999999,0.0030599999999999,,,0.817630014640831,0.8148243,0.81233,0.8134653159949978,0.0008904529966714295
santander,459,xgboost,694114,"{""n_estimators"": 300, ""learning_rate"": 0.01, ""max_depth"": 6, ""min_child_weight"": 5.0, ""gamma"": 0.0, ""subsample"": 1.0, ""colsample_bytree"": 0.5, ""reg_alpha"": 1.0, ""reg_lambda"": 2.0}",2026-05-10T11:22:05.989368,0.8216023223461362,0.0040318611957325,0.8143488297810558,0.8262665985439398,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0459.csv,False,,60.654746294021606,,2026-05-10T11:23:06.644105,0.81938,0.81532,0.0062823223461361,0.0062823223461361,0.0040599999999999,0.0040599999999999,,,0.8211819247256197,0.8188143,0.81532,0.8167032919216958,0.0008904529966714295
santander,462,xgboost,617781,"{""n_estimators"": 1100, ""learning_rate"": 0.07, ""max_depth"": 3, ""min_child_weight"": 3.0, ""gamma"": 0.01, ""subsample"": 0.6, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.5, ""reg_lambda"": 0.5}",2026-05-10T11:28:01.910177,0.8944700796246151,0.0024230426262493,0.8897197309727073,0.8961424748799058,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0462.csv,False,,125.41533422470091,,2026-05-10T11:30:07.325500,0.89455,0.8921,0.0023700796246151,0.0023700796246151,0.0024499999999999,0.0024499999999999,,,0.8940496820040986,0.8939843,0.8921,0.8926853581777215,0.0008904529966714295
santander,472,xgboost,572163,"{""n_estimators"": 1100, ""learning_rate"": 0.07, ""max_depth"": 3, ""min_child_weight"": 2.0, ""gamma"": 0.05, ""subsample"": 0.6, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.0, ""reg_lambda"": 2.0}",2026-05-10T11:45:17.905582,0.894660608312468,0.0027563819141235,0.8892790010481224,0.8968446300406024,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0472.csv,False,,135.46875500679016,,2026-05-10T11:47:33.374326,0.89414,0.89182,0.002840608312468,0.002840608312468,0.00232,0.00232,,,0.8942402106919515,0.8935743,0.89182,0.8924451795652238,0.0008904529966714295
santander,479,xgboost,197101,"{""n_estimators"": 1100, ""learning_rate"": 0.07, ""max_depth"": 4, ""min_child_weight"": 3.0, ""gamma"": 0.0, ""subsample"": 0.8, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0}",2026-05-10T12:00:49.979271,0.8939515520023267,0.0025590857666196,0.8890703099289545,0.8960254556843354,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0479.csv,False,,149.4167981147766,,2026-05-10T12:03:19.396057,0.89545,0.89206,0.0018915520023267,0.0018915520023267,0.00339,0.00339,,,0.8935311543818102,0.8948843,0.89206,0.8927450012026245,0.0008904529966714295
santander,484,xgboost,763003,"{""n_estimators"": 300, ""learning_rate"": 0.01, ""max_depth"": 3, ""min_child_weight"": 8.0, ""gamma"": 0.1, ""subsample"": 1.0, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0}",2026-05-10T12:11:22.811559,0.7862118119338402,0.0056823893095233,0.7758164638176543,0.7926231372880653,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0484.csv,False,,44.665581703186035,,2026-05-10T12:12:07.477131,0.78554,0.78129,0.0049218119338401,0.0049218119338401,0.0042499999999999,0.0042499999999999,,,0.7857914143133237,0.7849743,0.78129,0.7825259010308457,0.0008904529966714295
santander,505,xgboost,434245,"{""n_estimators"": 300, ""learning_rate"": 0.07, ""max_depth"": 7, ""min_child_weight"": 1.0, ""gamma"": 0.3, ""subsample"": 1.0, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.01, ""reg_lambda"": 2.0}",2026-05-10T12:54:39.042420,0.8778256765050176,0.0034873296327709,0.8710797630800969,0.8809054720822875,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0505.csv,False,,86.82727670669556,,2026-05-10T12:56:05.869687,0.87872,0.87581,0.0020156765050176,0.0020156765050176,0.0029099999999999,0.0029099999999999,,,0.8774052788845011,0.8781542999999999,0.87581,0.876428181591482,0.0008904529966714295
santander,532,xgboost,314941,"{""n_estimators"": 1100, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 10.0, ""gamma"": 0.01, ""subsample"": 0.8, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0}",2026-05-10T13:52:32.617659,0.8931111037789883,0.002688219664786,0.8881483425009471,0.8955745035018515,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0532.csv,False,,151.0776538848877,,2026-05-10T13:55:03.695303,0.89324,0.88967,0.0034411037789883,0.0034411037789883,0.00357,0.00357,,,0.8926907061584718,0.8926743,0.88967,0.8905916423346146,0.0008904529966714295
santander,563,xgboost,476174,"{""n_estimators"": 700, ""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_weight"": 8.0, ""gamma"": 0.05, ""subsample"": 0.7, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0}",2026-05-10T14:59:11.406121,0.8784560083224908,0.0039309488619899,0.8711263582034242,0.8821980697714039,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0563.csv,False,,89.44865989685059,,2026-05-10T15:00:40.854775,0.8781,0.87465,0.0038060083224907,0.0038060083224907,0.0034499999999999,0.0034499999999999,,,0.8780356107019743,0.8775343,0.87465,0.875599196730736,0.0008904529966714295
santander,571,xgboost,273666,"{""n_estimators"": 1100, ""learning_rate"": 0.03, ""max_depth"": 6, ""min_child_weight"": 10.0, ""gamma"": 0.05, ""subsample"": 0.6, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0}",2026-05-10T15:14:24.698415,0.893166464788985,0.0027354653453644,0.888079848119049,0.89553218482352,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0571.csv,False,,206.805059671402,,2026-05-10T15:17:51.503470,0.89328,0.8901,0.0030664647889849,0.0030664647889849,0.0031799999999999,0.0031799999999999,,,0.8927460671684685,0.8927143,0.8901,0.8909043189472918,0.0008904529966714295
santander,576,xgboost,124873,"{""n_estimators"": 300, ""learning_rate"": 0.01, ""max_depth"": 3, ""min_child_weight"": 2.0, ""gamma"": 0.05, ""subsample"": 0.7, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0}",2026-05-10T15:24:25.705903,0.7909275855151575,0.0055708614118086,0.7813906530438414,0.7981447543030559,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0576.csv,False,,46.72046399116516,,2026-05-10T15:25:12.426362,0.78954,0.78533,0.0055975855151575,0.0055975855151575,0.00421,0.00421,,,0.790507187894641,0.7889743,0.78533,0.7866485441839217,0.0008904529966714295
santander,585,xgboost,169283,"{""n_estimators"": 700, ""learning_rate"": 0.02, ""max_depth"": 6, ""min_child_weight"": 3.0, ""gamma"": 0.05, ""subsample"": 0.8, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.01, ""reg_lambda"": 2.0}",2026-05-10T15:39:33.718995,0.8784978990122434,0.0036819829805172,0.8713364562678547,0.8816375080987251,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0585.csv,False,,133.8007071018219,,2026-05-10T15:41:47.519694,0.87828,0.8743,0.0041978990122434,0.0041978990122434,0.0039799999999999,0.0039799999999999,,,0.8780775013917269,0.8777143,0.8743,0.875393095289941,0.0008904529966714295
santander,618,xgboost,390625,"{""n_estimators"": 1100, ""learning_rate"": 0.01, ""max_depth"": 7, ""min_child_weight"": 2.0, ""gamma"": 0.3, ""subsample"": 0.7, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0}",2026-05-10T16:46:50.981400,0.8779741152660563,0.003285797795901,0.8717042013390525,0.8809856718565192,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0618.csv,False,,266.4734330177307,,2026-05-10T16:51:17.454824,0.87878,0.87497,0.0030041152660562,0.0030041152660562,0.0038099999999999,0.0038099999999999,,,0.8775537176455398,0.8782143,0.87497,0.8758753507486,0.0008904529966714295
santander,619,xgboost,901880,"{""n_estimators"": 300, ""learning_rate"": 0.02, ""max_depth"": 3, ""min_child_weight"": 2.0, ""gamma"": 0.01, ""subsample"": 0.9, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1}",2026-05-10T16:51:17.468869,0.8206759462048077,0.0042351610860997,0.8130095596226761,0.8254430805000557,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0619.csv,False,,45.719106912612915,,2026-05-10T16:52:03.187968,0.81918,0.81472,0.0059559462048076,0.0059559462048076,0.00446,0.00446,,,0.8202555485842912,0.8186143,0.81472,0.8161294214362144,0.0008904529966714295
santander,630,xgboost,336705,"{""n_estimators"": 300, ""learning_rate"": 0.01, ""max_depth"": 5, ""min_child_weight"": 2.0, ""gamma"": 0.01, ""subsample"": 1.0, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.01, ""reg_lambda"": 0.1}",2026-05-10T17:10:51.299803,0.8132794936141504,0.004250868457594,0.8062017352094447,0.8190061625997505,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0630.csv,False,,54.74419999122619,,2026-05-10T17:11:46.043995,0.81194,0.80697,0.0063094936141504,0.0063094936141504,0.00497,0.00497,,,0.8128590959936339,0.8113743,0.80697,0.8085147673433302,0.0008904529966714295
santander,631,xgboost,482848,"{""n_estimators"": 500, ""learning_rate"": 0.01, ""max_depth"": 3, ""min_child_weight"": 10.0, ""gamma"": 0.0, ""subsample"": 0.9, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.1, ""reg_lambda"": 0.5}",2026-05-10T17:11:46.060631,0.8123289100461278,0.0040340823187175,0.8053206452451471,0.8175524600052422,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0631.csv,False,,64.40967202186584,,2026-05-10T17:12:50.470295,0.81167,0.80724,0.0050889100461278,0.0050889100461278,0.00443,0.00443,,,0.8119085124256114,0.8111043,0.80724,0.8085292798044407,0.0008904529966714295
santander,676,xgboost,286744,"{""n_estimators"": 300, ""learning_rate"": 0.07, ""max_depth"": 5, ""min_child_weight"": 10.0, ""gamma"": 0.1, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0}",2026-05-10T18:40:31.901101,0.8784067676147191,0.0038964863041316,0.8710536049601907,0.8824563445088818,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0676.csv,False,,58.0782458782196,,2026-05-10T18:41:29.979340,0.87862,0.87642,0.0019867676147191,0.0019867676147191,0.0021999999999999,0.0021999999999999,,,0.8779863699942027,0.8780543,0.87642,0.8769111733007965,0.0008904529966714295
santander,681,xgboost,812507,"{""n_estimators"": 700, ""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_weight"": 2.0, ""gamma"": 0.3, ""subsample"": 0.8, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.0, ""reg_lambda"": 2.0}",2026-05-10T18:50:58.662399,0.8779215836797327,0.0033849499876274,0.8714492988089015,0.8812655256753069,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0681.csv,False,,93.36855387687685,,2026-05-10T18:52:32.030944,0.87794,0.87413,0.0037915836797327,0.0037915836797327,0.00381,0.00381,,,0.8775011860592162,0.8773743,0.87413,0.8751397400112355,0.0008904529966714295
santander,704,catboost,918909,"{""iterations"": 900, ""learning_rate"": 0.05, ""depth"": 8, ""l2_leaf_reg"": 7.0, ""random_strength"": 5.0, ""bagging_temperature"": 0.0}",2026-05-10T19:53:27.136423,0.8936698940706872,0.0028730724423177,0.8882390161477216,0.8966678005193598,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0704.csv,False,,243.870934009552,,2026-05-10T19:57:31.007349,0.89369,0.89115,0.0025198940706872,0.0025198940706872,0.0025399999999999,0.0025399999999999,,,0.8932494964501707,0.8931243,0.89115,0.8917708319107517,0.0008904529966714295
santander,707,catboost,991343,"{""iterations"": 500, ""learning_rate"": 0.05, ""depth"": 4, ""l2_leaf_reg"": 10.0, ""random_strength"": 0.5, ""bagging_temperature"": 0.5}",2026-05-10T20:02:25.351629,0.873409299211729,0.0035703678167213,0.8667304597081298,0.8772013420397521,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0707.csv,False,,66.68030095100403,,2026-05-10T20:03:32.031916,0.87194,0.86984,0.0035692992117291,0.0035692992117291,0.0021000000000001,0.0021000000000001,,,0.8729889015912126,0.8713743,0.86984,0.8705236098745776,0.0008904529966714295
santander,709,catboost,26087,"{""iterations"": 500, ""learning_rate"": 0.01, ""depth"": 4, ""l2_leaf_reg"": 7.0, ""random_strength"": 2.0, ""bagging_temperature"": 0.5}",2026-05-10T20:05:57.605605,0.8145515698487081,0.0052581969506358,0.8050498065536685,0.8199614406262452,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0709.csv,False,,64.66470694541931,,2026-05-10T20:07:02.270303,0.81027,0.80724,0.0073115698487081,0.0073115698487081,0.00303,0.00303,,,0.8141311722281916,0.8097043,0.80724,0.8085810401733416,0.0008904529966714295
santander,724,catboost,915138,"{""iterations"": 900, ""learning_rate"": 0.07, ""depth"": 8, ""l2_leaf_reg"": 3.0, ""random_strength"": 0.5, ""bagging_temperature"": 0.5}",2026-05-10T20:35:04.097824,0.8936131765855077,0.0030673918614425,0.8877824883365276,0.8960783807555284,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0724.csv,False,,278.860631942749,,2026-05-10T20:39:42.958447,0.89444,0.89141,0.0022031765855076,0.0022031765855076,0.0030299999999999,0.0030299999999999,,,0.8931927789649912,0.8938743,0.89141,0.8920738556707806,0.0008904529966714295
santander,725,catboost,745889,"{""iterations"": 900, ""learning_rate"": 0.02, ""depth"": 5, ""l2_leaf_reg"": 5.0, ""random_strength"": 5.0, ""bagging_temperature"": 0.0}",2026-05-10T20:39:42.977248,0.8711182663899842,0.0032706847194675,0.864963958694576,0.8740965129788197,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0725.csv,False,,134.37776827812195,,2026-05-10T20:41:57.355007,0.86932,0.86703,0.0040882663899842,0.0040882663899842,0.00229,0.00229,,,0.8706978687694678,0.8687543,0.86703,0.8678153683799575,0.0008904529966714295
santander,751,catboost,877279,"{""iterations"": 300, ""learning_rate"": 0.01, ""depth"": 7, ""l2_leaf_reg"": 1.0, ""random_strength"": 0.5, ""bagging_temperature"": 2.0}",2026-05-10T21:25:56.330735,0.816598372479549,0.0045263248353703,0.808449760646462,0.8220049702906774,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0751.csv,False,,69.47100901603699,,2026-05-10T21:27:05.801734,0.81426,0.81085,0.005748372479549,0.005748372479549,0.00341,0.00341,,,0.8161779748590325,0.8136943,0.81085,0.812049743070742,0.0008904529966714295
santander,755,catboost,787826,"{""iterations"": 700, ""learning_rate"": 0.02, ""depth"": 7, ""l2_leaf_reg"": 10.0, ""random_strength"": 1.0, ""bagging_temperature"": 0.5}",2026-05-10T21:32:55.880703,0.8729140445087216,0.0033357831335203,0.8665519401325777,0.8759424320592081,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0755.csv,False,,148.22602128982544,,2026-05-10T21:35:24.106715,0.87112,0.86838,0.0045340445087215,0.0045340445087215,0.0027399999999999,0.0027399999999999,,,0.8724936468882051,0.8705543,0.86838,0.8693025314341599,0.0008904529966714295
santander,761,catboost,888606,"{""iterations"": 900, ""learning_rate"": 0.07, ""depth"": 8, ""l2_leaf_reg"": 3.0, ""random_strength"": 2.0, ""bagging_temperature"": 0.5}",2026-05-10T21:44:43.576529,0.8938081884942395,0.0026628816748251,0.8888003700231473,0.8966581489439961,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0761.csv,False,,280.7164969444275,,2026-05-10T21:49:24.293018,0.89516,0.89267,0.0011381884942395,0.0011381884942395,0.0024899999999999,0.0024899999999999,,,0.893387790873723,0.8945943,0.89267,0.8930989943523282,0.0008904529966714295
santander,762,catboost,801802,"{""iterations"": 900, ""learning_rate"": 0.07, ""depth"": 6, ""l2_leaf_reg"": 5.0, ""random_strength"": 0.5, ""bagging_temperature"": 1.0}",2026-05-10T21:49:24.317372,0.895085439211255,0.0027671088295525,0.8898803923683418,0.8978700508021316,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0762.csv,False,,147.50456595420837,,2026-05-10T21:51:51.821928,0.89398,0.89237,0.002715439211255,0.002715439211255,0.00161,0.00161,,,0.8946650415907386,0.8934143,0.89237,0.8928554107215261,0.0008904529966714295
santander,764,catboost,819726,"{""iterations"": 900, ""learning_rate"": 0.05, ""depth"": 8, ""l2_leaf_reg"": 10.0, ""random_strength"": 2.0, ""bagging_temperature"": 0.0}",2026-05-10T21:55:06.228537,0.893811745619073,0.0029171138719516,0.8881764814061985,0.8961591233779842,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0764.csv,False,,269.86473202705383,,2026-05-10T21:59:36.093260,0.89401,0.89191,0.0019017456190729,0.0019017456190729,0.0020999999999999,0.0020999999999999,,,0.8933913479985565,0.8934443,0.89191,0.8923725537827782,0.0008904529966714295
santander,767,catboost,729877,"{""iterations"": 900, ""learning_rate"": 0.02, ""depth"": 5, ""l2_leaf_reg"": 5.0, ""random_strength"": 2.0, ""bagging_temperature"": 2.0}",2026-05-10T22:04:08.621241,0.8708526809312749,0.0034633929072939,0.8643353756509282,0.8738726797136908,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0767.csv,False,,124.65569400787354,,2026-05-10T22:06:13.276926,0.86864,0.86606,0.0047926809312748,0.0047926809312748,0.0025799999999999,0.0025799999999999,,,0.8704322833107584,0.8680743,0.86606,0.8669890591024683,0.0008904529966714295
santander,769,catboost,27124,"{""iterations"": 900, ""learning_rate"": 0.07, ""depth"": 6, ""l2_leaf_reg"": 1.0, ""random_strength"": 0.5, ""bagging_temperature"": 0.0}",2026-05-10T22:09:20.853121,0.8944599438650108,0.0030237899000782,0.8885414436986827,0.8967197161693511,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0769.csv,False,,150.86327195167542,,2026-05-10T22:11:51.716386,0.89418,0.8915,0.0029599438650108,0.0029599438650108,0.00268,0.00268,,,0.8940395462444943,0.8936143,0.8915,0.8922034545133242,0.0008904529966714295
santander,783,catboost,686456,"{""iterations"": 500, ""learning_rate"": 0.01, ""depth"": 4, ""l2_leaf_reg"": 10.0, ""random_strength"": 0.5, ""bagging_temperature"": 0.0}",2026-05-10T22:34:25.078764,0.8089791209463216,0.0047058694193966,0.8003642294364752,0.8139075211649088,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0783.csv,False,,61.560829877853394,,2026-05-10T22:35:26.639592,0.80744,0.80351,0.0054691209463216,0.0054691209463216,0.0039300000000001,0.0039300000000001,,,0.8085587233258051,0.8068743,0.80351,0.8047629380552483,0.0008904529966714295
santander,785,catboost,644755,"{""iterations"": 500, ""learning_rate"": 0.01, ""depth"": 5, ""l2_leaf_reg"": 1.0, ""random_strength"": 0.5, ""bagging_temperature"": 0.5}",2026-05-10T22:36:24.515067,0.8194799020322616,0.0041797172929039,0.8118441768367722,0.8235682210398304,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0785.csv,False,,71.9877610206604,,2026-05-10T22:37:36.502818,0.81799,0.81422,0.0052599020322615,0.0052599020322615,0.0037699999999999,0.0037699999999999,,,0.8190595044117451,0.8174243,0.81422,0.815417445364694,0.0008904529966714295
santander,819,catboost,920732,"{""iterations"": 700, ""learning_rate"": 0.02, ""depth"": 7, ""l2_leaf_reg"": 7.0, ""random_strength"": 1.0, ""bagging_temperature"": 0.5}",2026-05-11T01:01:09.535665,0.8728718234931258,0.003287613383726,0.8665803002773791,0.875559229619951,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/santander_1000_models/santander_model_0819.csv,False,,139.97179698944092,,2026-05-11T01:03:29.507454,0.87109,0.86856,0.0043118234931257,0.0043118234931257,0.00253,0.00253,,,0.8724514258726093,0.8705243,0.86856,0.8694166407756867,0.0008904529966714295
