competition,model_id,model_family,seed,params_json,started_at,cv_auc_mean,cv_auc_std,cv_auc_min,cv_auc_max,submission_path,submitted_to_kaggle,kaggle_status,runtime_seconds,error,finished_at,public_auc,private_auc,cv_private_gap,abs_cv_private_gap,public_private_gap,abs_public_private_gap
homesite,923,random_forest,174517,"{""n_estimators"": 300, ""max_depth"": null, ""min_samples_split"": 10, ""min_samples_leaf"": 2, ""max_features"": ""log2"", ""bootstrap"": false}",2026-05-15T17:55:37.984518,0.9493135497649025,0.0007439423648434,0.9486129176503744,0.9507024106056412,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0923.csv,False,,243.15537905693057,,2026-05-15T17:59:41.139887,0.95039,0.95022,-0.0009064502350975001,0.0009064502350975001,0.00017000000000000348,0.00017000000000000348
homesite,924,random_forest,250326,"{""n_estimators"": 500, ""max_depth"": null, ""min_samples_split"": 20, ""min_samples_leaf"": 2, ""max_features"": ""sqrt"", ""bootstrap"": false}",2026-05-15T17:59:41.171718,0.9579859957821564,0.0005587086000411,0.957460806605168,0.9590674355440644,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0924.csv,False,,698.5358548164368,,2026-05-15T18:11:19.707564,0.9591,0.95871,-0.0007240042178435768,0.0007240042178435768,0.00039000000000000146,0.00039000000000000146
homesite,927,logistic_regression,939982,"{""C"": 0.001, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}",2026-05-15T18:17:25.744663,0.9350305221820812,0.0008508614735305,0.933901150813808,0.9362514564415836,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0927.csv,False,,42.34322690963745,,2026-05-15T18:18:08.087883,0.93756,0.93602,-0.0009894778179188046,0.0009894778179188046,0.0015399999999999858,0.0015399999999999858
homesite,930,logistic_regression,819738,"{""C"": 0.01, ""penalty"": ""l2"", ""solver"": ""liblinear"", ""max_iter"": 1000}",2026-05-15T18:26:58.759077,0.9427538794083996,0.0006109578174001,0.941595135311766,0.9432388380200448,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0930.csv,False,,144.05729365348816,,2026-05-15T18:29:22.816361,0.94381,0.94313,-0.0003761205916004151,0.0003761205916004151,0.0006800000000000139,0.0006800000000000139
homesite,933,logistic_regression,755244,"{""C"": 0.03, ""penalty"": ""l2"", ""solver"": ""liblinear"", ""max_iter"": 1000}",2026-05-15T18:42:26.745634,0.942478806537375,0.0006588496299432,0.9412199700528162,0.9430592218492192,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0933.csv,False,,143.3081271648407,,2026-05-15T18:44:50.053753,0.9436,0.94297,-0.0004911934626249392,0.0004911934626249392,0.0006300000000000194,0.0006300000000000194
homesite,937,logistic_regression,550964,"{""C"": 0.01, ""penalty"": ""l2"", ""solver"": ""liblinear"", ""max_iter"": 1000}",2026-05-15T19:14:09.129204,0.9427538794083996,0.0006109578174001,0.941595135311766,0.9432388380200448,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0937.csv,False,,129.47431302070618,,2026-05-15T19:16:18.603508,0.94381,0.94313,-0.0003761205916004151,0.0003761205916004151,0.0006800000000000139,0.0006800000000000139
homesite,942,logistic_regression,474056,"{""C"": 0.001, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}",2026-05-15T19:36:01.283091,0.9350294770570736,0.0008470380007187,0.9338939702594616,0.9362310247250606,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0942.csv,False,,42.401463985443115,,2026-05-15T19:36:43.684546,0.93756,0.93603,-0.0010005229429264073,0.0010005229429264073,0.0015299999999999203,0.0015299999999999203
homesite,943,logistic_regression,678860,"{""C"": 0.001, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}",2026-05-15T19:36:43.703105,0.9350344690383724,0.000850076466533,0.93390064636478,0.936248104249964,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0943.csv,False,,49.38877916336059,,2026-05-15T19:37:33.091877,0.93756,0.93603,-0.000995530961627633,0.000995530961627633,0.0015299999999999203,0.0015299999999999203
homesite,949,logistic_regression,992244,"{""C"": 1.0, ""penalty"": ""l2"", ""solver"": ""liblinear"", ""max_iter"": 1000}",2026-05-15T19:54:03.004972,0.9421829771970128,0.000668739570011,0.9409045518332912,0.9428463395809978,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0949.csv,False,,189.2007930278778,,2026-05-15T19:57:12.205757,0.94351,0.94281,-0.0006270228029872094,0.0006270228029872094,0.0006999999999999229,0.0006999999999999229
homesite,953,logistic_regression,586167,"{""C"": 0.001, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}",2026-05-15T20:14:56.856304,0.9350318194652522,0.000851798099536,0.9338934078832726,0.9362441318184264,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0953.csv,False,,39.31196880340576,,2026-05-15T20:15:36.168264,0.93755,0.93602,-0.0009881805347478068,0.0009881805347478068,0.0015300000000000313,0.0015300000000000313
homesite,954,logistic_regression,239536,"{""C"": 1.0, ""penalty"": ""l2"", ""solver"": ""liblinear"", ""max_iter"": 1000}",2026-05-15T20:15:36.186697,0.9421829771970128,0.000668739570011,0.9409045518332912,0.9428463395809978,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0954.csv,False,,179.63769102096558,,2026-05-15T20:18:35.824381,0.94351,0.94281,-0.0006270228029872094,0.0006270228029872094,0.0006999999999999229,0.0006999999999999229
homesite,963,logistic_regression,431966,"{""C"": 0.001, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}",2026-05-15T20:58:56.913749,0.9350325836786446,0.0008494569474185,0.9338999343434248,0.9362504910876256,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0963.csv,False,,44.15393686294556,,2026-05-15T20:59:41.067678,0.93756,0.93603,-0.0009974163213554155,0.0009974163213554155,0.0015299999999999203,0.0015299999999999203
homesite,968,logistic_regression,896285,"{""C"": 0.01, ""penalty"": ""l2"", ""solver"": ""liblinear"", ""max_iter"": 1000}",2026-05-15T21:07:41.224214,0.9427538794083996,0.0006109578174001,0.941595135311766,0.9432388380200448,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0968.csv,False,,139.19204902648926,,2026-05-15T21:10:00.416254,0.94381,0.94313,-0.0003761205916004151,0.0003761205916004151,0.0006800000000000139,0.0006800000000000139
homesite,987,logistic_regression,52282,"{""C"": 1.0, ""penalty"": ""l2"", ""solver"": ""liblinear"", ""max_iter"": 1000}",2026-05-15T22:39:47.968640,0.9421829771970128,0.000668739570011,0.9409045518332912,0.9428463395809978,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0987.csv,False,,164.13091611862183,,2026-05-15T22:42:32.099548,0.94351,0.94281,-0.0006270228029872094,0.0006270228029872094,0.0006999999999999229,0.0006999999999999229
homesite,990,logistic_regression,955013,"{""C"": 0.1, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}",2026-05-15T22:52:59.839830,0.9421899870371384,0.000676089453334,0.9409003038414764,0.9427788347920942,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0990.csv,False,,279.11648201942444,,2026-05-15T22:57:38.956304,0.9435,0.94275,-0.0005600129628615669,0.0005600129628615669,0.0007500000000000284,0.0007500000000000284
homesite,992,logistic_regression,510661,"{""C"": 0.01, ""penalty"": ""l2"", ""solver"": ""liblinear"", ""max_iter"": 1000}",2026-05-15T22:59:13.780554,0.9427538794083996,0.0006109578174001,0.941595135311766,0.9432388380200448,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0992.csv,False,,140.597412109375,,2026-05-15T23:01:34.377956,0.94381,0.94313,-0.0003761205916004151,0.0003761205916004151,0.0006800000000000139,0.0006800000000000139
homesite,997,logistic_regression,236861,"{""C"": 0.01, ""penalty"": ""l2"", ""solver"": ""lbfgs"", ""max_iter"": 1000}",2026-05-15T23:18:42.876437,0.9421868202574204,0.0006073704658583,0.9410417112826488,0.9427367815602952,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/homesite_1000_models/homesite_model_0997.csv,False,,172.2368450164795,,2026-05-15T23:21:35.113275,0.94331,0.94248,-0.0002931797425795857,0.0002931797425795857,0.0008299999999999974,0.0008299999999999974
