competition,model_id,model_family,seed,params_json,started_at,cv_auc_mean,cv_auc_std,cv_auc_min,cv_auc_max,submission_path,submitted_to_kaggle,kaggle_status,runtime_seconds,error,finished_at,public_gini,private_gini,public_auc,private_auc,cv_private_gap,abs_cv_private_gap,public_private_gap,abs_public_private_gap
porto,942,logistic_regression,474056,"{""C"": 0.001, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}",2026-05-13T16:34:42.454740,0.6151284636268592,0.0035501166508958,0.6082369391935847,0.618018611184586,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/porto_1000_models/porto_model_0942.csv,False,,10.082283973693848,,2026-05-13T16:34:52.537014,0.23091,0.23351,0.615455,0.6167549999999999,-0.0016265363731406968,0.0016265363731406968,-0.0012999999999999678,0.0012999999999999678
porto,943,logistic_regression,678860,"{""C"": 0.001, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}",2026-05-13T16:34:52.551715,0.6151289410289442,0.0035496514712652,0.6082384159977618,0.6180186855435983,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/porto_1000_models/porto_model_0943.csv,False,,10.401610136032104,,2026-05-13T16:35:02.953315,0.23091,0.23351,0.615455,0.6167549999999999,-0.0016260589710557216,0.0016260589710557216,-0.0012999999999999678,0.0012999999999999678
porto,953,logistic_regression,586167,"{""C"": 0.001, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}",2026-05-13T16:39:03.547321,0.6151289168955512,0.0035497314656201,0.6082380000814834,0.6180182233118993,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/porto_1000_models/porto_model_0953.csv,False,,12.558758020401,,2026-05-13T16:39:16.106069,0.23091,0.23351,0.615455,0.6167549999999999,-0.0016260831044487833,0.0016260831044487833,-0.0012999999999999678,0.0012999999999999678
porto,956,logistic_regression,486158,"{""C"": 0.3, ""penalty"": ""l2"", ""solver"": ""liblinear"", ""max_iter"": 1000}",2026-05-13T16:44:07.222903,0.6198121432342479,0.0040093875956382,0.6126393738212051,0.6247749589033025,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/porto_1000_models/porto_model_0956.csv,False,,11.113513946533203,,2026-05-13T16:44:18.336408,0.2374,0.24279,0.6187,0.621395,-0.0015828567657520942,0.0015828567657520942,-0.002695000000000003,0.002695000000000003
porto,957,logistic_regression,710284,"{""C"": 0.01, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}",2026-05-13T16:44:18.350362,0.6203613722912861,0.0041084296560683,0.6128949272493812,0.6252039232992757,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/porto_1000_models/porto_model_0957.csv,False,,26.477576971054077,,2026-05-13T16:44:44.827928,0.23807,0.24308,0.619035,0.62154,-0.0011786277087139085,0.0011786277087139085,-0.0025049999999999795,0.0025049999999999795
porto,958,logistic_regression,541849,"{""C"": 10.0, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}",2026-05-13T16:44:44.843198,0.6198118772303183,0.0040095989347041,0.6126384917572134,0.6247744987833616,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/porto_1000_models/porto_model_0958.csv,False,,16.022104263305664,,2026-05-13T16:45:00.865294,0.2374,0.24279,0.6187,0.621395,-0.0015831227696817551,0.0015831227696817551,-0.002695000000000003,0.002695000000000003
porto,959,logistic_regression,891807,"{""C"": 10.0, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}",2026-05-13T16:45:00.880188,0.6198119423050319,0.0040097814605994,0.6126384013406312,0.6247750573569143,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/porto_1000_models/porto_model_0959.csv,False,,16.90107488632202,,2026-05-13T16:45:17.781252,0.2374,0.24279,0.6187,0.621395,-0.0015830576949681374,0.0015830576949681374,-0.002695000000000003,0.002695000000000003
porto,963,logistic_regression,431966,"{""C"": 0.001, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}",2026-05-13T16:46:51.975550,0.6151292215199538,0.0035492844373646,0.6082393000710109,0.6180186895630044,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/porto_1000_models/porto_model_0963.csv,False,,11.163400888442991,,2026-05-13T16:47:03.138941,0.23091,0.23351,0.615455,0.6167549999999999,-0.0016257784800461916,0.0016257784800461916,-0.0012999999999999678,0.0012999999999999678
porto,972,logistic_regression,502190,"{""C"": 0.01, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}",2026-05-13T16:48:36.233375,0.6203613047910888,0.0041083091734116,0.6128951462584361,0.6252039052159593,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/porto_1000_models/porto_model_0972.csv,False,,17.931400060653687,,2026-05-13T16:48:54.164764,0.23807,0.24308,0.619035,0.62154,-0.001178695208911229,0.001178695208911229,-0.0025049999999999795,0.0025049999999999795
porto,984,logistic_regression,550533,"{""C"": 10.0, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}",2026-05-13T16:59:26.552841,0.6198118816264631,0.0040099012185467,0.6126381622390025,0.6247752502456232,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/porto_1000_models/porto_model_0984.csv,False,,20.002867937088013,,2026-05-13T16:59:46.555702,0.2374,0.24279,0.6187,0.621395,-0.0015831183735369736,0.0015831183735369736,-0.002695000000000003,0.002695000000000003
porto,989,logistic_regression,257020,"{""C"": 10.0, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}",2026-05-13T17:03:29.982490,0.6198119957619347,0.0040096768417914,0.6126386082941417,0.6247751196438932,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/porto_1000_models/porto_model_0989.csv,False,,23.401153087615967,,2026-05-13T17:03:53.383636,0.2374,0.24279,0.6187,0.621395,-0.0015830042380653442,0.0015830042380653442,-0.002695000000000003,0.002695000000000003
porto,991,logistic_regression,13973,"{""C"": 0.01, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}",2026-05-13T17:07:10.814888,0.6203611299462435,0.0041082544783643,0.6128950859807145,0.6252037344290815,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/porto_1000_models/porto_model_0991.csv,False,,18.428076028823853,,2026-05-13T17:07:29.242953,0.23807,0.24308,0.619035,0.62154,-0.0011788700537564978,0.0011788700537564978,-0.0025049999999999795,0.0025049999999999795
porto,994,logistic_regression,239979,"{""C"": 0.01, ""penalty"": ""l1"", ""solver"": ""liblinear"", ""max_iter"": 1000}",2026-05-13T17:07:52.787952,0.6203614559026003,0.0041083453596851,0.612895260786107,0.6252040559102632,/Users/kunalgurung/Desktop/UTS SEM4/36126/project/submissions/porto_1000_models/porto_model_0994.csv,False,,20.698909759521484,,2026-05-13T17:08:13.486853,0.23807,0.24308,0.619035,0.62154,-0.001178544097399703,0.001178544097399703,-0.0025049999999999795,0.0025049999999999795
